kills,total_drops,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
732,154,1,4,6,4,6,4,8,9,7,7,3,8,6,4,5,7,3,6,2,6,8,4,8,6,3,9,6,4
619,127,4,5,2,4,3,6,6,3,5,2,5,1,6,5,6,5,4,4,4,5,5,9,3,6,5,4,7,3
282,67,1,3,4,3,1,2,2,3,2,2,4,3,2,1,4,2,4,2,1,1,3,2,5,3,2,1,2,2
514,101,2,4,3,3,1,9,4,3,2,2,2,2,3,2,5,7,4,3,4,1,6,2,2,3,6,7,4,5
443,95,4,3,5,4,1,3,4,4,5,7,1,2,5,4,2,5,4,3,5,3,3,1,2,1,2,4,1,7
558,93,2,4,2,1,4,2,5,2,6,3,1,2,2,4,6,2,1,5,5,3,4,2,4,6,2,2,7,4
675,133,3,5,6,5,3,5,4,2,3,11,6,3,4,4,7,2,7,3,5,8,6,1,5,4,5,6,6,4
459,111,4,1,3,5,3,5,2,4,3,5,8,4,2,3,5,6,5,5,3,3,6,3,5,2,1,7,5,3
274,63,1,1,4,3,1,2,3,1,1,8,2,1,2,2,3,3,1,2,1,3,2,3,3,1,3,2,1,3
440,95,4,3,4,9,5,2,6,3,3,5,1,2,5,4,4,2,5,3,4,4,1,1,5,3,3,2,1,1
723,148,6,7,8,6,3,6,7,6,5,2,5,4,3,2,6,4,3,1,6,10,5,7,7,5,3,7,7,7
669,133,5,7,2,4,2,1,6,6,6,6,3,6,5,2,5,5,5,4,9,6,5,8,5,2,6,4,6,2
306,76,3,1,1,2,2,3,1,4,3,4,1,3,1,3,5,3,2,1,7,2,1,2,4,3,5,2,6,1
564,132,8,5,3,5,2,4,1,6,3,8,6,7,5,5,5,3,7,7,7,1,4,3,6,4,2,4,7,4
593,107,1,3,6,3,5,4,5,4,1,4,3,4,5,3,6,8,2,5,1,4,4,3,1,3,5,4,6,4
445,90,1,4,2,1,1,2,1,6,4,4,5,3,2,5,1,2,5,4,4,2,3,5,3,5,4,6,4,1
334,74,2,2,2,2,2,3,2,3,3,5,2,1,2,5,2,2,1,1,4,3,1,2,5,2,5,3,5,2
231,53,3,1,2,1,4,2,1,2,2,1,2,1,2,3,2,1,1,2,1,1,3,2,1,4,1,1,1,5
708,137,3,8,5,5,7,6,8,4,5,4,5,4,3,4,1,10,6,6,6,4,4,6,1,4,3,5,4,6
776,145,7,1,7,1,2,4,5,5,6,10,6,2,10,4,10,3,3,7,5,6,6,5,9,3,6,3,5,4
407,89,4,1,5,3,2,4,5,3,1,1,3,4,3,3,4,3,1,3,3,3,3,4,4,7,2,3,5,2
618,129,5,5,8,4,9,2,5,5,5,4,1,5,2,6,3,2,6,4,6,5,4,3,5,4,5,5,4,7
392,78,1,3,2,2,3,4,2,2,3,3,2,2,2,6,3,3,1,4,3,2,4,3,3,4,3,1,4,3
354,73,1,3,3,4,1,4,2,5,3,3,3,2,5,1,3,3,2,2,5,2,2,1,1,1,3,4,2,2
367,90,6,4,5,1,5,4,3,4,3,5,1,1,3,3,2,1,1,1,2,6,3,3,5,3,4,3,3,5
322,88,6,3,3,1,2,3,3,5,1,1,2,4,4,2,3,6,4,2,2,6,2,5,7,1,1,4,3,2
593,119,3,7,1,2,6,5,7,6,7,6,7,3,1,7,2,6,4,4,6,2,2,5,1,5,2,5,5,2
678,134,3,4,3,3,7,7,5,3,6,4,5,8,4,5,5,3,8,1,6,3,4,5,4,8,3,5,8,4
574,123,7,2,6,10,3,6,4,1,6,3,1,6,2,3,4,6,4,5,7,4,3,6,4,1,4,3,8,4
392,77,1,3,3,1,2,1,3,6,2,5,1,9,5,2,3,2,4,1,2,1,2,1,3,1,3,6,2,2
416,92,5,2,4,3,3,5,6,5,3,3,2,4,6,1,5,4,1,6,2,1,2,4,1,1,1,4,5,3
377,67,1,1,2,2,1,1,6,1,3,2,2,4,4,1,5,1,4,1,1,1,5,2,1,3,1,3,3,5
484,93,3,4,4,5,4,5,2,4,1,2,7,1,1,3,1,4,5,3,2,3,5,7,1,3,7,3,1,2
389,78,3,4,1,1,2,4,4,4,3,3,4,1,3,2,5,5,1,3,5,6,1,2,3,2,1,2,1,2
406,82,1,2,3,5,3,4,4,2,3,2,2,3,2,6,4,2,2,1,3,3,3,5,1,4,2,4,3,3
515,117,7,4,1,5,3,7,4,6,2,5,4,4,3,2,7,6,8,1,4,2,4,6,2,6,5,1,4,4
569,115,2,3,4,3,5,2,6,1,7,6,7,5,5,2,4,5,7,3,5,3,9,1,5,1,4,4,4,2
533,99,1,8,2,3,2,3,1,5,1,3,5,2,2,3,4,4,1,1,9,7,5,6,2,2,6,4,3,4
448,101,4,2,3,4,4,7,3,6,7,2,4,3,4,3,3,3,1,4,1,2,2,3,3,2,3,8,5,5
520,111,5,5,1,2,7,5,4,3,3,5,3,9,2,5,5,4,6,5,3,1,5,2,1,8,2,6,3,1
705,148,7,4,1,4,8,5,5,9,7,2,5,5,4,7,5,9,9,3,7,2,9,9,3,5,5,2,3,4
399,86,2,2,1,1,7,2,2,4,4,3,4,3,3,2,2,2,2,3,3,2,3,3,5,6,4,6,3,2
467,82,3,1,2,3,3,3,5,6,4,1,2,3,2,3,2,2,2,3,1,3,1,8,2,2,4,3,2,6
566,131,4,2,4,6,9,5,6,1,5,6,4,5,10,4,3,1,2,3,12,2,1,8,1,5,5,3,6,8
643,126,2,3,4,2,1,7,3,3,5,7,4,3,4,8,2,6,2,6,5,7,5,7,7,3,5,3,6,6
419,87,4,3,2,6,3,2,4,4,9,2,2,1,6,2,5,1,2,4,1,2,3,4,2,1,2,5,2,3
639,123,2,3,6,1,3,4,4,6,5,2,6,4,8,2,10,6,2,6,3,3,2,2,1,5,5,9,6,7
677,146,6,5,2,7,6,1,7,3,7,4,3,6,3,2,7,7,9,6,9,3,4,5,8,6,4,4,3,9
1067,237,13,7,11,7,10,6,12,7,9,8,5,8,9,3,13,8,7,12,4,1,13,5,9,9,15,9,8,9
497,102,5,5,1,2,2,1,3,2,1,6,3,6,5,1,3,4,11,4,5,2,6,2,2,7,3,4,3,3
476,104,4,3,7,2,7,3,3,2,1,6,1,3,3,2,4,5,3,3,4,3,2,4,4,6,4,3,4,8
752,152,5,7,8,7,8,11,4,8,3,3,4,1,3,2,3,11,7,3,4,6,8,4,5,7,3,2,7,8
400,89,4,6,2,5,1,1,5,2,5,2,3,4,5,6,5,1,1,1,2,3,3,2,4,4,3,4,2,3
468,91,1,3,5,3,3,3,1,3,4,8,1,6,7,4,3,3,1,1,4,6,2,5,2,1,2,1,5,3
517,98,5,2,5,2,5,3,3,3,2,2,5,6,6,1,2,4,5,1,2,8,1,4,4,4,4,3,3,3
445,95,6,6,4,3,2,1,1,4,2,2,4,1,3,4,3,2,6,3,3,1,5,4,5,6,3,4,6,1
565,112,3,4,5,5,9,1,5,2,7,3,4,5,4,2,5,3,2,8,8,1,2,4,3,1,1,3,11,1
593,115,2,4,3,2,3,5,8,5,3,7,6,4,7,4,7,5,3,3,4,5,3,8,3,3,2,4,1,1
300,64,5,3,3,2,1,2,3,1,3,1,1,4,2,3,1,3,2,1,4,1,4,1,3,3,1,2,1,3
449,93,5,2,10,1,3,3,2,2,5,1,2,7,3,1,1,1,8,4,5,3,5,2,3,3,3,2,2,4
467,100,3,2,4,2,4,3,1,2,2,5,6,3,6,5,3,3,4,1,3,2,5,7,4,4,3,4,5,4
469,95,3,2,3,6,4,3,8,5,3,1,1,1,4,5,2,2,4,2,2,3,1,4,4,7,6,2,5,2
489,96,7,3,3,3,2,2,1,5,4,4,1,2,3,4,4,4,3,7,3,3,5,3,2,4,7,2,1,4
532,99,3,3,3,4,3,6,3,2,5,5,4,4,1,6,5,2,7,3,1,4,6,1,6,2,2,1,3,4
330,65,1,2,1,3,2,1,3,2,1,4,3,1,2,1,1,7,1,2,1,1,4,3,2,1,4,4,4,3
531,97,4,3,4,4,2,5,6,3,1,7,3,2,3,3,4,7,4,8,3,3,1,1,2,3,3,3,4,1
918,199,6,5,7,6,10,9,10,8,11,5,6,8,9,7,3,8,13,12,9,5,7,8,5,1,8,1,6,6
414,82,1,3,4,6,3,2,2,1,4,2,3,2,4,1,3,4,3,4,4,3,2,4,4,3,3,5,1,1
406,87,5,1,1,6,5,3,3,2,2,2,6,4,2,2,3,4,3,3,3,5,2,3,3,1,3,5,3,2
394,83,3,2,4,2,2,2,3,4,4,3,3,3,3,1,3,3,1,4,9,2,3,1,3,3,6,2,2,2
412,92,1,1,3,1,5,2,1,1,2,4,2,3,4,2,4,3,5,4,4,3,6,2,6,5,4,3,4,7
547,108,1,2,3,5,4,7,7,3,5,5,5,4,6,2,3,4,3,6,4,6,3,3,1,2,4,5,4,1
369,81,3,3,1,2,1,2,4,1,7,1,2,2,4,1,3,5,6,1,2,3,1,2,6,7,2,4,4,1
544,125,8,4,2,3,3,3,4,6,3,4,4,3,5,7,6,7,6,4,5,7,5,3,1,5,1,5,8,3
575,130,5,4,6,7,4,6,3,3,8,4,7,6,3,6,4,7,4,6,7,4,4,3,3,6,4,1,3,2
571,110,4,3,7,3,3,4,3,5,2,5,6,2,5,3,1,2,4,3,4,4,5,5,7,5,7,3,4,1
589,120,10,3,3,7,4,5,5,6,4,4,2,1,3,2,3,6,4,5,6,3,3,1,3,5,8,8,5,1
701,131,9,4,4,4,3,5,2,7,5,1,6,7,7,7,4,5,2,5,4,6,6,3,5,4,4,4,1,7
690,134,8,3,7,5,2,7,3,3,7,8,5,3,4,3,1,4,5,4,7,1,5,7,5,6,5,3,8,5
707,142,9,8,4,5,4,5,4,6,8,7,1,3,7,6,6,3,1,11,4,2,5,5,8,4,9,3,2,2
303,74,2,2,2,4,1,5,3,7,1,2,1,2,5,3,3,3,6,1,3,2,3,2,2,1,3,3,1,1
328,70,2,2,1,3,2,3,5,5,2,1,4,1,1,4,3,3,7,1,1,2,3,3,2,1,3,2,1,2
612,111,1,2,4,1,5,6,2,6,4,6,4,2,3,1,6,3,7,6,7,5,3,3,1,7,8,4,3,1
676,130,4,1,5,8,7,3,2,3,2,6,7,4,1,4,5,8,8,4,6,5,4,5,4,5,4,8,2,5
324,76,5,2,3,2,6,1,3,4,3,1,2,2,2,1,4,2,4,2,2,1,2,2,4,3,1,5,4,3
503,100,5,4,3,5,2,2,2,2,4,3,3,4,3,4,2,4,2,5,1,6,5,3,3,4,4,7,6,2
527,94,2,6,5,4,3,3,4,4,3,1,4,1,4,1,4,5,3,5,2,1,1,4,5,4,3,6,2,4
1011,189,9,6,2,9,5,9,5,4,11,5,6,3,6,10,6,9,4,1,5,10,10,4,9,6,10,14,7,4
335,68,1,4,1,4,2,4,1,2,3,1,1,2,2,1,3,1,3,1,7,2,2,4,4,4,2,3,2,1
517,106,1,1,1,2,5,6,4,7,5,2,3,4,2,3,5,2,6,5,2,2,2,5,2,5,3,8,7,6
566,119,4,7,5,5,3,8,7,5,5,2,3,2,4,2,5,1,8,2,6,2,4,3,5,5,4,3,6,3
431,107,5,4,4,2,4,5,1,3,4,1,8,5,1,4,7,1,2,4,3,4,2,7,1,11,6,2,4,2
581,123,5,5,6,9,6,6,2,1,2,4,4,4,3,8,6,2,3,5,3,5,4,3,3,5,4,6,5,4
406,99,3,1,4,5,2,5,3,1,5,2,2,2,2,3,5,1,3,7,2,4,2,5,6,2,5,4,7,6
628,137,9,6,3,5,6,9,5,3,8,6,5,4,3,2,4,4,9,1,1,4,5,4,5,6,2,6,5,7
509,101,5,4,3,7,8,1,4,3,2,2,4,2,3,4,6,7,3,3,4,2,2,2,1,3,5,4,4,3
328,57,1,2,1,3,3,1,2,5,1,1,3,2,3,2,3,1,1,4,1,3,1,1,1,4,1,3,1,2
580,116,1,2,6,3,1,2,4,5,5,7,2,3,5,3,5,5,9,9,4,2,6,9,2,3,3,3,4,3
464,112,4,5,12,8,6,3,4,4,8,1,4,5,3,5,4,4,1,1,3,4,2,2,1,5,3,3,4,3
689,130,5,3,6,8,1,7,7,5,8,2,1,7,6,3,4,5,2,1,5,6,6,2,4,8,3,6,6,3
712,125,5,5,2,4,8,11,6,1,2,6,1,5,4,2,3,9,4,3,5,3,4,5,7,4,2,1,4,9
602,123,5,3,5,2,6,1,2,5,2,7,7,1,6,8,8,4,4,8,4,6,4,1,2,4,4,2,5,7
567,123,5,6,5,3,5,7,6,5,4,5,6,2,6,7,1,1,3,2,5,5,5,5,2,3,4,4,3,8
337,95,2,2,5,3,3,1,5,2,3,4,1,5,3,2,6,5,4,1,5,3,5,6,4,4,2,1,7,1
259,69,1,1,1,3,1,2,2,2,4,6,2,2,1,5,1,4,3,2,2,3,2,3,2,2,2,3,5,2
455,91,3,4,3,2,2,1,3,2,1,7,3,6,1,3,3,4,2,3,7,2,1,3,4,5,7,3,4,2
666,121,5,7,5,3,4,6,4,1,4,2,5,5,2,5,2,3,3,8,5,3,6,4,3,6,8,4,4,4
542,107,2,3,3,4,4,4,6,6,4,5,4,1,6,3,2,4,5,1,3,4,2,4,4,4,1,7,7,4
669,158,2,7,6,6,3,8,4,7,7,8,8,8,9,2,5,6,9,4,4,4,3,1,4,13,3,5,6,6
443,89,2,4,1,3,4,3,3,2,3,3,4,4,2,3,3,3,5,4,4,3,2,1,3,1,11,3,2,3
474,103,5,7,1,3,4,3,4,8,7,5,5,3,1,3,2,1,4,4,4,3,2,1,3,2,7,4,3,4
496,101,1,4,2,2,6,6,3,8,3,5,5,8,3,2,6,3,3,5,2,3,1,1,2,2,5,5,2,3
601,117,7,5,1,4,5,1,3,7,7,5,4,1,5,6,1,4,5,7,2,5,4,3,5,2,3,6,5,4
571,120,5,7,2,5,5,4,6,3,3,9,5,1,6,10,4,2,2,3,4,1,6,5,2,4,5,4,3,4
520,125,4,4,11,5,6,6,6,8,1,4,1,4,2,6,1,3,3,2,2,6,5,5,7,5,5,4,5,4
451,99,1,1,3,7,5,2,2,7,6,4,2,1,2,4,1,1,10,2,3,4,3,4,1,7,6,4,1,5
546,114,6,1,3,6,5,1,1,1,6,4,6,5,5,4,6,7,5,2,2,5,2,4,4,5,4,3,4,7
875,166,8,4,8,5,1,7,7,6,7,11,2,3,5,2,8,10,16,4,4,1,8,3,8,5,6,6,6,5
459,104,4,5,4,2,4,4,3,3,2,4,5,5,2,5,7,1,5,5,2,3,4,5,3,2,5,7,1,2
301,73,1,2,1,3,3,2,4,3,5,2,3,1,2,1,1,2,3,2,8,2,1,1,6,4,3,2,3,2
512,92,1,4,4,3,7,1,1,2,3,3,4,1,3,3,9,2,3,4,2,3,3,2,2,5,6,4,4,3
349,93,3,3,6,3,2,2,5,1,5,4,2,5,3,3,4,4,2,1,5,3,2,3,4,3,6,2,2,5
500,115,3,5,1,5,4,5,5,9,3,4,2,4,5,4,4,6,4,6,3,3,8,5,4,1,3,2,2,5
341,65,1,3,3,1,1,3,4,5,1,4,1,3,1,2,3,1,3,2,4,3,1,2,1,6,1,3,1,1
571,117,8,7,3,2,4,4,4,10,5,2,2,7,2,4,3,1,2,7,2,4,6,4,4,3,4,6,4,3
360,88,1,2,3,3,6,3,2,4,2,6,4,5,7,2,4,2,2,1,4,5,1,5,1,1,3,4,3,2
530,117,3,6,3,6,8,6,2,2,2,4,5,4,4,4,1,3,4,5,7,4,4,6,4,5,1,8,4,2
404,80,1,4,4,2,3,7,2,2,4,2,3,3,3,2,4,3,1,1,3,2,1,1,6,1,4,3,4,4
247,57,5,2,1,2,1,2,1,4,3,2,2,1,2,1,4,1,1,1,5,1,2,3,1,2,1,1,3,2
407,84,1,5,2,4,4,4,1,3,1,3,2,2,4,4,3,6,2,1,3,3,6,3,5,2,1,2,3,4
647,131,7,4,4,5,5,4,4,4,5,4,7,5,5,1,6,5,6,7,1,4,4,7,3,6,3,4,3,8
478,96,1,4,2,1,2,5,7,2,4,3,3,3,4,8,4,5,5,8,1,3,1,1,3,5,1,2,5,3
818,153,4,3,10,6,5,9,1,3,5,2,6,8,7,7,6,1,4,4,3,2,14,6,8,7,6,5,3,8
599,105,1,5,4,6,4,7,3,2,7,3,2,5,3,2,6,3,2,2,4,2,5,4,4,4,5,3,2,5
451,100,1,1,3,7,3,6,2,3,5,3,4,3,3,1,9,2,5,4,3,3,4,3,1,5,4,4,3,5
390,86,5,6,4,5,1,1,3,6,4,2,5,1,2,5,2,4,1,5,2,2,2,2,4,2,2,2,5,1
526,106,3,2,1,7,2,3,1,6,5,6,4,2,6,6,6,2,5,4,5,2,2,3,8,4,3,3,1,4
597,133,1,12,7,7,6,5,3,2,7,1,3,4,5,2,7,6,5,6,3,6,3,6,5,5,8,1,3,4
840,161,5,9,5,7,2,8,7,4,6,5,8,7,4,6,5,5,1,7,3,8,4,3,6,3,12,8,7,6
487,101,3,2,6,1,1,5,5,3,7,4,4,5,4,5,4,4,2,3,2,4,3,1,2,3,5,3,4,6
289,79,4,5,3,2,2,1,1,2,7,4,4,2,1,1,2,1,3,2,4,2,4,2,1,6,2,4,3,4
574,116,1,2,6,4,4,3,6,7,3,8,4,6,2,3,2,3,7,5,2,6,8,6,3,4,3,2,3,3
306,59,4,5,1,1,2,2,2,1,2,1,3,3,2,1,1,1,1,5,2,2,1,3,3,1,3,2,2,2
533,110,4,2,3,5,4,4,3,5,2,4,8,2,7,1,7,4,5,1,5,5,1,6,4,2,6,3,2,5
411,91,3,9,5,2,1,1,2,2,2,2,3,3,1,3,5,7,5,6,2,3,5,3,4,3,2,3,3,1
378,86,6,5,3,1,3,2,2,2,7,2,4,3,1,3,4,3,4,1,4,2,2,3,7,3,2,2,4,1
403,84,4,4,3,3,4,2,6,3,3,2,2,1,1,5,1,9,1,2,3,2,3,3,5,1,2,3,4,2
759,150,2,4,15,5,5,3,3,5,7,1,3,9,6,6,5,6,2,5,6,5,3,7,8,6,2,11,6,4
647,118,6,6,5,2,8,6,1,1,6,3,3,3,3,1,2,1,8,3,4,4,9,8,3,3,7,2,5,5
468,107,1,1,3,3,3,7,1,5,5,1,6,6,4,6,1,6,2,1,3,7,3,3,6,4,7,4,1,7
438,81,2,3,5,5,6,3,5,2,5,2,5,3,4,1,1,1,1,6,1,3,2,1,3,1,2,4,2,2
341,64,3,5,2,1,3,4,3,2,2,4,1,2,1,2,3,2,1,1,2,3,2,3,4,1,2,1,1,3
482,101,4,5,5,2,3,7,2,3,6,2,1,2,1,5,4,3,8,3,2,5,4,2,3,2,6,3,4,4
549,124,7,7,1,1,4,1,4,7,7,2,1,5,6,1,6,4,5,4,2,9,2,5,4,6,3,5,7,8
464,94,4,1,5,1,3,4,4,2,3,4,4,3,7,5,3,4,2,2,1,3,2,4,5,3,3,2,7,3
508,116,3,1,4,1,5,5,2,3,4,4,9,2,7,2,6,4,3,5,5,3,6,5,8,2,2,7,5,3
430,98,5,5,1,9,3,3,2,6,3,6,6,4,3,4,2,2,1,5,2,1,3,2,1,3,7,2,2,5
457,102,2,5,2,5,2,6,1,2,7,1,4,5,1,5,2,4,3,7,5,3,4,5,1,4,1,13,1,1
397,85,3,1,6,3,3,4,6,6,4,4,4,2,4,1,1,3,3,4,2,6,1,2,2,2,1,4,2,1
457,95,4,3,1,4,3,5,2,1,2,4,1,5,4,4,4,6,4,2,7,2,5,6,1,2,1,6,3,3
744,166,2,7,8,4,8,8,7,3,5,6,5,11,4,10,5,8,6,3,3,6,8,7,7,7,5,1,4,8
712,126,7,4,2,7,8,7,6,1,2,5,2,1,9,6,8,3,4,3,3,5,5,3,3,4,7,3,4,4
541,119,3,3,2,3,1,11,2,3,6,2,2,6,3,3,4,5,3,6,3,7,9,3,2,5,3,12,4,3
645,126,5,8,10,6,4,3,4,3,2,5,2,1,1,4,5,5,4,10,3,4,6,5,4,4,8,6,3,1
529,104,9,1,1,5,5,3,3,3,1,3,3,1,4,3,2,4,4,5,6,4,4,5,3,4,7,7,3,1
742,151,1,5,4,1,8,3,8,6,4,8,3,7,2,4,7,5,8,7,5,7,8,7,2,7,9,8,5,2
1022,203,7,7,8,10,2,1,12,7,11,7,5,6,10,7,7,8,8,6,8,4,7,11,3,9,10,7,8,7
610,108,3,6,6,4,2,6,6,3,5,1,5,6,3,3,2,6,5,6,5,4,4,1,1,1,3,6,3,2
407,78,1,6,5,1,2,1,3,2,2,5,1,1,6,3,4,2,2,1,3,2,2,4,4,6,1,4,3,1
376,75,2,3,3,2,4,2,2,1,1,2,4,3,1,2,2,3,2,6,5,1,1,3,4,1,5,6,1,3
563,107,7,2,2,4,3,6,8,4,7,3,1,4,2,2,1,5,5,2,2,4,2,3,5,6,4,2,5,6
571,114,7,1,3,3,3,5,4,5,8,2,4,3,1,4,6,2,4,5,4,6,4,1,6,6,5,1,6,5
391,76,1,2,1,3,2,1,3,1,3,2,3,4,1,5,3,1,6,3,3,3,5,1,3,2,2,2,7,3
302,77,2,5,5,4,1,5,2,2,3,1,3,4,3,2,2,3,2,2,4,1,3,3,2,1,1,4,4,3
462,91,1,4,2,3,3,2,5,5,3,4,4,4,1,3,1,2,3,3,4,4,2,5,3,3,4,3,9,1
386,94,2,5,5,5,1,4,6,5,3,5,2,3,1,2,4,2,4,3,7,2,8,4,3,2,2,1,2,1
341,71,3,2,2,4,3,4,2,1,6,2,1,3,2,3,2,2,5,3,2,2,3,4,2,1,3,1,1,2
622,140,4,4,5,11,4,11,7,8,2,4,4,2,3,2,1,7,2,6,3,6,3,8,2,9,7,4,5,6
285,58,3,2,1,1,2,5,2,2,1,3,1,1,1,1,3,4,2,2,1,2,1,4,2,1,3,2,3,2
890,174,2,2,6,9,6,8,5,10,6,3,5,5,1,10,7,9,2,8,8,5,12,4,11,3,6,9,7,5
410,84,4,3,2,4,4,4,4,1,4,1,6,2,2,3,1,2,5,2,2,2,4,4,1,1,4,2,4,6
782,139,4,7,1,3,10,4,9,3,5,7,1,5,7,9,3,4,5,4,4,5,7,4,6,4,6,6,4,2
536,110,4,6,2,6,4,6,2,4,2,4,2,6,2,3,5,5,7,6,1,4,3,3,3,3,2,4,10,1
456,83,3,2,5,1,3,2,6,4,5,2,3,2,4,5,2,1,5,2,4,1,1,2,6,5,1,1,2,3
612,118,3,3,5,6,4,6,5,4,4,2,1,2,7,5,2,3,7,3,4,5,10,4,2,3,5,5,1,7
655,132,6,5,4,3,5,4,1,6,5,9,6,6,6,4,7,5,6,5,1,3,3,3,3,3,4,5,8,6
436,85,2,1,3,1,4,4,4,1,4,1,3,3,3,8,1,4,2,6,2,3,2,2,1,3,7,3,5,2
592,121,4,1,7,2,2,6,6,4,3,5,4,6,1,5,6,2,5,5,5,8,3,2,3,9,2,4,7,4
594,122,1,4,8,2,7,6,5,2,5,3,5,6,5,6,7,7,6,5,3,2,3,3,4,4,5,2,5,1
700,142,4,9,4,4,10,3,10,6,2,5,4,7,1,4,11,5,4,6,2,6,3,5,8,2,2,2,8,5
450,97,4,3,2,7,2,3,3,3,2,4,4,2,3,5,5,4,5,5,2,1,1,4,2,4,8,4,1,4
370,72,2,1,1,4,2,3,3,4,2,3,4,2,2,3,3,1,4,3,2,1,3,3,1,1,3,3,6,2
647,123,6,4,3,2,9,5,4,4,3,6,1,5,8,3,3,2,10,2,6,5,1,1,5,4,5,7,4,5
541,100,4,1,4,2,4,3,4,2,4,4,6,5,4,2,5,3,3,2,7,7,1,4,2,2,1,3,6,5
432,84,2,4,2,4,5,4,2,3,2,1,7,4,2,2,3,3,2,2,2,4,4,2,3,2,6,3,3,1
408,79,1,3,3,2,1,3,1,3,1,3,2,2,3,4,1,3,3,6,5,6,4,5,1,3,5,1,2,2
753,147,6,9,4,2,5,7,2,2,5,8,4,7,4,10,4,10,4,6,1,2,6,6,6,4,3,10,5,5
551,105,3,4,6,3,2,1,7,1,5,3,2,1,2,7,4,5,4,1,4,5,2,3,9,4,1,4,8,4
412,77,4,1,2,5,1,3,3,2,3,1,3,1,1,1,4,2,4,5,5,3,2,2,2,3,2,3,2,7
298,60,3,1,2,3,4,3,1,4,1,1,1,1,2,1,3,1,2,1,3,2,3,5,3,1,3,1,3,1
588,115,1,5,3,7,1,6,4,5,5,4,2,3,4,4,2,2,5,3,6,5,5,5,4,3,4,6,5,6
418,81,4,1,5,2,4,2,3,2,2,2,8,1,1,4,1,3,3,5,3,4,1,4,3,3,3,2,1,4
452,96,3,5,6,4,5,1,1,3,3,3,3,1,5,4,2,1,4,4,2,1,4,3,5,6,6,6,2,3
621,134,4,6,3,3,6,7,1,5,8,5,4,4,6,5,5,7,6,6,4,4,2,1,7,8,4,4,5,4
388,68,1,2,3,1,2,2,2,2,1,3,3,1,3,1,4,4,1,3,3,2,1,3,2,5,3,3,5,2
715,163,2,4,4,5,6,6,4,1,2,9,10,6,5,6,6,9,5,3,11,9,8,7,6,5,8,7,4,5
634,125,6,2,4,4,6,5,3,1,7,2,8,3,1,4,4,6,3,3,7,5,8,8,3,4,6,3,7,2
262,56,1,2,4,3,2,1,1,3,1,2,1,1,3,1,1,3,4,1,3,1,1,2,1,4,5,1,2,1
612,126,2,7,3,9,2,5,9,3,4,4,4,5,3,3,8,3,6,1,8,5,4,1,8,4,8,1,3,3
429,98,1,2,3,4,1,8,4,4,4,2,5,5,3,2,3,3,5,2,4,4,6,3,3,4,2,4,4,3
827,163,8,7,3,4,4,6,4,7,11,9,1,5,9,5,4,4,8,4,8,6,4,4,10,8,2,6,9,3
507,116,4,6,3,6,1,5,9,5,3,2,2,5,6,1,3,5,6,7,2,1,4,3,7,4,4,6,2,4
488,87,4,1,3,2,4,3,2,2,3,2,3,2,2,4,2,3,8,6,4,4,1,5,4,2,1,1,4,5
386,89,3,2,4,1,1,1,1,4,4,5,3,4,2,2,4,4,2,6,5,4,5,3,2,3,3,3,5,3
465,83,2,4,1,4,3,3,4,1,2,1,6,2,1,2,1,8,2,5,5,3,3,2,2,4,4,3,3,2
640,123,2,5,9,3,5,4,3,1,2,6,5,7,7,10,1,6,3,3,8,3,10,1,3,6,4,1,2,3
444,85,5,2,3,4,2,7,2,3,6,2,5,1,1,5,2,2,4,4,3,1,2,2,3,2,1,5,2,4
471,91,2,2,3,3,5,1,5,2,4,4,4,4,1,9,5,2,2,2,2,5,1,4,4,7,5,1,1,1
870,172,5,10,8,6,1,4,10,6,9,8,1,7,8,3,4,3,9,4,6,11,6,11,7,6,8,4,4,3
469,104,5,2,3,1,1,5,7,3,3,5,4,7,2,2,3,4,3,2,3,4,2,3,2,4,4,4,8,8
339,67,1,3,1,5,1,4,5,3,2,1,2,2,4,2,2,1,1,1,2,1,2,3,3,4,3,1,2,5
526,121,1,5,4,3,1,10,5,6,6,4,6,6,2,3,4,4,2,3,3,1,4,4,4,9,5,3,6,7
505,96,2,9,4,3,1,1,5,4,4,5,4,3,1,1,2,3,2,3,4,2,3,6,4,6,6,2,1,5
375,80,2,4,2,1,1,1,9,2,1,2,1,7,2,7,2,2,1,2,4,4,1,3,1,2,7,3,2,4
622,105,4,3,3,3,2,4,7,8,4,6,5,1,1,4,3,1,1,8,1,6,2,5,6,5,5,2,2,3
580,118,1,2,5,6,3,5,8,5,3,5,7,2,3,3,4,3,5,6,2,8,3,5,4,3,4,2,3,8
442,94,3,3,3,5,1,4,2,9,1,8,5,4,1,6,1,1,1,2,2,4,7,4,6,3,3,1,1,3
811,170,13,7,6,1,3,8,6,8,4,8,6,5,5,9,4,8,3,5,5,7,8,6,7,6,7,5,4,6
674,116,5,3,6,4,4,5,4,4,5,2,4,3,6,2,6,4,7,2,5,9,6,1,5,3,3,2,1,5
546,114,7,6,1,2,7,7,2,2,5,4,1,3,5,5,5,2,3,3,4,7,3,7,5,4,2,4,7,1
380,77,3,1,3,2,3,3,3,2,5,1,5,4,3,3,2,1,1,3,4,3,4,1,3,4,1,5,1,3
599,116,4,4,5,7,4,4,5,2,5,7,6,3,7,4,4,2,3,1,9,3,3,3,4,2,8,5,1,1
